order_id,user_id,product_id,inventory_item_id,status,sale_price,shipping_cost,created_at,shipped_at,delivered_at,returned_at
b31e34ae-1a2d-44a8-9b57-ec6099e0d703,610f2ec3-414f-453e-a511-64eb316a3aac,7375406628947,41928251506771,complete,68.0,0.0,2024-12-18 10:02:40.153963,2024-12-19 10:02:40.153963,2024-12-21 10:02:40.153963,
03064786-a906-454c-b744-016c6b3c5f96,b0bee392-480e-4115-a1f3-ba34e6ab619f,7171417768019,41427591823443,complete,65.0,0.0,2025-01-06 13:02:40.153963,2025-01-07 13:02:40.153963,2025-01-09 13:02:40.153963,
03064786-a906-454c-b744-016c6b3c5f96,b0bee392-480e-4115-a1f3-ba34e6ab619f,7171417768019,41890906210387,complete,65.0,0.0,2025-01-06 13:02:40.153963,2025-01-07 13:02:40.153963,2025-01-09 13:02:40.153963,
3cce98fb-1071-47fa-ad3f-7e0ed6436339,ec228830-a630-4ef4-b039-7b8d6633edf9,7375406628947,41928251801683,complete,68.0,0.0,2024-12-20 15:02:40.153963,2024-12-21 15:02:40.153963,2024-12-23 15:02:40.153963,
3cce98fb-1071-47fa-ad3f-7e0ed6436339,ec228830-a630-4ef4-b039-7b8d6633edf9,7019685511251,41010060787795,complete,55.0,0.0,2024-12-20 15:02:40.153963,2024-12-21 15:02:40.153963,2024-12-23 15:02:40.153963,
783a6f35-0692-43e2-8be5-7b7fa72786b9,9a61a6ef-3e9d-4172-9e7e-7670e16f70f6,4738849669203,40987877310547,shipped,55.0,5.99,2024-12-23 14:02:40.153963,2024-12-24 14:02:40.153963,,
cf1ac3d7-2657-4d76-ac60-075e771d336b,3ca2214a-aa9f-4d00-9d48-e1f05cdfcd57,7435520901203,42148269621331,complete,45.0,5.99,2024-12-18 11:02:40.153963,2024-12-19 11:02:40.153963,2024-12-21 11:02:40.153963,
55538806-34cd-4960-9f4f-fffffe82b0cf,cdf1584a-519f-4ff9-b3b0-e5d818a4192f,7019685511251,41010061049939,pending,55.0,0.0,2025-01-17 15:02:40.153963,,,
55538806-34cd-4960-9f4f-fffffe82b0cf,cdf1584a-519f-4ff9-b3b0-e5d818a4192f,7436495290451,42150804160595,pending,88.0,0.0,2025-01-17 15:02:40.153963,,,
323de7ff-5955-4adc-bda0-52cb9dadcce4,75665eca-d8ef-4cfa-b800-27b2c7587272,1363094863984,41124149330003,complete,125.0,0.0,2024-12-23 11:02:40.153963,2024-12-24 11:02:40.153963,2024-12-26 11:02:40.153963,
906091e5-7f08-4268-841e-eeab3b9769a1,2f6d6da0-99da-44b8-b4d2-e8a48f68dde1,7375406628947,41928251703379,complete,68.0,5.99,2025-01-03 00:02:40.153963,2025-01-04 00:02:40.153963,2025-01-06 00:02:40.153963,
23ac5bac-f9ec-490a-b00e-e037ae453677,d5fbed0c-11f8-4681-9850-aadea551f249,7375546220627,41928658354259,complete,65.0,5.99,2025-01-01 15:02:40.153963,2025-01-02 15:02:40.153963,2025-01-04 15:02:40.153963,
37e585a5-bd85-402e-bf0f-c3d5cb2014c5,337ea321-c863-4ed5-a609-476e6da9435b,7478913597523,42323274137683,complete,78.0,0.0,2024-12-27 10:02:40.153963,2024-12-28 10:02:40.153963,2024-12-30 10:02:40.153963,
e8bf8ef6-074c-4116-8a48-6211f24a4abd,a90e27a4-9073-4eac-b63f-0744839ef053,7233516175443,41593345802323,complete,65.0,5.99,2025-01-05 13:02:40.153963,2025-01-06 13:02:40.153963,2025-01-08 13:02:40.153963,
6cf392de-efcb-48f9-ae55-ab171e71915b,8dc9b802-1788-4e32-9dca-b27b0991ae7d,7478913597523,42323274563667,complete,78.0,0.0,2024-12-27 13:02:40.153963,2024-12-28 13:02:40.153963,2024-12-30 13:02:40.153963,
225d5549-c64b-4fe7-b91f-6b42ee6ed2c9,ff156ff7-5221-4f1d-bb8e-93164cbc20e0,7478902620243,42323167182931,complete,55.0,5.99,2024-12-24 13:02:40.153963,2024-12-25 13:02:40.153963,2024-12-27 13:02:40.153963,
2fa8f063-67f1-4975-a62e-2a07d7cf0a57,52f37958-50c8-402f-913a-8358334296e1,6923172741203,40471360634963,complete,65.0,0.0,2025-01-08 12:02:40.153963,2025-01-09 12:02:40.153963,2025-01-11 12:02:40.153963,
2fa8f063-67f1-4975-a62e-2a07d7cf0a57,52f37958-50c8-402f-913a-8358334296e1,7478922215507,42323367755859,complete,98.0,0.0,2025-01-08 12:02:40.153963,2025-01-09 12:02:40.153963,2025-01-11 12:02:40.153963,
44821456-d99e-4c22-873c-db89327a3beb,dad43df2-a0dc-4171-868f-8999858aee20,6600898183251,40987952906323,complete,50.0,5.99,2024-12-23 11:02:40.153963,2024-12-24 11:02:40.153963,2024-12-26 11:02:40.153963,
9839e7a5-a381-422c-a5a7-df4bf61de653,3e6a7049-fe6e-403e-b159-a00707c47e28,4738849669203,40987877408851,complete,55.0,5.99,2024-12-26 11:02:40.153963,2024-12-27 11:02:40.153963,2024-12-29 11:02:40.153963,
3991258e-e51a-4244-9e88-b4e6a3c6c41c,d0c0cbb0-91a2-42dd-a9df-f69aab31982b,7375406628947,41928251998291,complete,68.0,5.99,2024-12-31 10:02:40.153963,2025-01-01 10:02:40.153963,2025-01-03 10:02:40.153963,
56507fdc-f312-4fc7-abd6-be6c163ca3d8,e2504450-ed8e-477f-8a2f-6171ed283a4b,7233516175443,41593345867859,complete,65.0,5.99,2025-01-09 14:02:40.153963,2025-01-10 14:02:40.153963,2025-01-12 14:02:40.153963,
13aa2743-942b-468d-bbfc-b0f4793d1e36,669cad89-106e-481b-a972-224a73ab293e,7475198918739,42309629083731,complete,68.0,5.99,2024-12-22 14:02:40.153963,2024-12-23 14:02:40.153963,2024-12-25 14:02:40.153963,
611515d9-9739-4135-9636-fe58b9a23d99,b160dc5f-6d09-4585-9dda-18577bd87b8e,7275348230227,41688033067091,complete,25.0,5.99,2025-01-14 13:02:40.153963,2025-01-15 13:02:40.153963,2025-01-17 13:02:40.153963,
1dcfe210-85da-4f18-b597-ebc56fd6e3cb,84eca077-e2c0-47be-92c7-6a577c8b8761,7375406628947,41928251834451,complete,68.0,5.99,2024-12-20 16:02:40.153963,2024-12-21 16:02:40.153963,2024-12-23 16:02:40.153963,
d5b7eab7-987a-4aa9-abcc-7e31c06aacc3,e11613a9-3a97-4ded-a7b8-f3d9087c74c6,7435520901203,42148269457491,complete,45.0,5.99,2024-12-23 11:02:40.153963,2024-12-24 11:02:40.153963,2024-12-26 11:02:40.153963,
25e12a1d-5b19-4e9d-b9b8-b8a1b84cc91a,7bb086d1-b622-4d0e-9546-b856d6c346c4,7275348230227,41688032772179,complete,25.0,0.0,2025-01-03 16:02:40.153963,2025-01-04 16:02:40.153963,2025-01-06 16:02:40.153963,
25e12a1d-5b19-4e9d-b9b8-b8a1b84cc91a,7bb086d1-b622-4d0e-9546-b856d6c346c4,6923172741203,40471361028179,complete,65.0,0.0,2025-01-03 16:02:40.153963,2025-01-04 16:02:40.153963,2025-01-06 16:02:40.153963,
0adc2c55-0dae-4cc8-bc6e-49f280c17f64,f101cea9-09da-4132-a189-124ea0d55b2f,6923172741203,40471360864339,complete,65.0,5.99,2025-01-13 10:02:40.153963,2025-01-14 10:02:40.153963,2025-01-16 10:02:40.153963,
d93b8c8c-29f1-4918-a3b3-3cb275587864,1e24904b-5019-4dcf-83b0-c8e0ba68acc4,6608541352019,41933872332883,pending,60.0,5.99,2025-01-04 16:02:40.153963,,,
d5f25422-68d1-41ef-83fb-f50f829f6a29,0deb87ad-44ba-403b-b881-242325110150,7135021924435,41778057576531,complete,65.0,5.99,2025-01-08 15:02:40.153963,2025-01-09 15:02:40.153963,2025-01-11 15:02:40.153963,
abe33ebf-0903-46ce-bf09-6b395573a3de,e868552e-995e-4898-9a72-905b3d6ada3b,7135021924435,41778057510995,complete,65.0,0.0,2025-01-05 16:02:40.153963,2025-01-06 16:02:40.153963,2025-01-08 16:02:40.153963,
abe33ebf-0903-46ce-bf09-6b395573a3de,e868552e-995e-4898-9a72-905b3d6ada3b,7475198918739,42309629116499,complete,68.0,0.0,2025-01-05 16:02:40.153963,2025-01-06 16:02:40.153963,2025-01-08 16:02:40.153963,
abe33ebf-0903-46ce-bf09-6b395573a3de,e868552e-995e-4898-9a72-905b3d6ada3b,7375546220627,41928658681939,complete,65.0,0.0,2025-01-05 16:02:40.153963,2025-01-06 16:02:40.153963,2025-01-08 16:02:40.153963,
f0b5fba7-e6b3-4c54-8294-1e4f81091a19,e4b154c2-d6d0-42dc-a65f-0282eff0e87f,7375546220627,41928658452563,pending,65.0,5.99,2025-01-06 00:02:40.153963,,,
469be95d-80cc-40a8-aafc-71d2be859a5d,045ec650-567b-4216-8566-c2b4cf59a631,4738849669203,41222476103763,shipped,55.0,5.99,2024-12-23 16:02:40.153963,2024-12-24 16:02:40.153963,,
34d209cf-44d7-4ef3-ad81-d62a1fe445bd,0f26d9ba-0ed6-4439-ae01-ef6263ce8c53,6608541352019,39444015644755,shipped,60.0,5.99,2025-01-14 13:02:40.153963,2025-01-15 13:02:40.153963,,
58a7527c-227d-40fb-b76c-0a5f67f4179e,1efe0f0b-32ec-492f-9dc0-8f709886d68e,4738849669203,41222476267603,pending,55.0,5.99,2024-12-30 15:02:40.153963,,,
6d416e43-3e01-4e1e-ac16-738a2960100d,a536beb6-bffa-476b-a0d4-c1bad01fb150,6608541352019,39444015611987,complete,60.0,0.0,2025-01-02 11:02:40.153963,2025-01-03 11:02:40.153963,2025-01-05 11:02:40.153963,
6d416e43-3e01-4e1e-ac16-738a2960100d,a536beb6-bffa-476b-a0d4-c1bad01fb150,6600898183251,40987952873555,complete,50.0,0.0,2025-01-02 11:02:40.153963,2025-01-03 11:02:40.153963,2025-01-05 11:02:40.153963,
6d416e43-3e01-4e1e-ac16-738a2960100d,a536beb6-bffa-476b-a0d4-c1bad01fb150,7475198918739,42309629149267,complete,68.0,0.0,2025-01-02 11:02:40.153963,2025-01-03 11:02:40.153963,2025-01-05 11:02:40.153963,
48ff2770-8da4-449f-825e-2dd51f26bfa0,8f22cc4b-7cc0-4cc8-8885-debfc01b9c23,6608541352019,39444015579219,complete,60.0,5.99,2025-01-01 14:02:40.153963,2025-01-02 14:02:40.153963,2025-01-04 14:02:40.153963,
84adbc1f-6e4f-4522-acde-0a350637d407,ea2d9cc3-3368-4dc8-a61b-2bb98abb43d0,4738849669203,41222476300371,complete,55.0,5.99,2025-01-01 15:02:40.153963,2025-01-02 15:02:40.153963,2025-01-04 15:02:40.153963,
d6ea9746-1be4-4917-893a-bd79c14b15b8,cca77f46-0de2-4919-9562-a6329e7b5331,7478902620243,42323167543379,complete,55.0,0.0,2024-12-26 13:02:40.153963,2024-12-27 13:02:40.153963,2024-12-29 13:02:40.153963,
d6ea9746-1be4-4917-893a-bd79c14b15b8,cca77f46-0de2-4919-9562-a6329e7b5331,7135021924435,41303038984275,complete,65.0,0.0,2024-12-26 13:02:40.153963,2024-12-27 13:02:40.153963,2024-12-29 13:02:40.153963,
d6afccad-1804-43d5-ba3b-0e7ec5e5532f,4acf4752-5113-4e96-a3f9-f6750f93f83f,6608541352019,39444015677523,complete,60.0,0.0,2024-12-18 11:02:40.153963,2024-12-19 11:02:40.153963,2024-12-21 11:02:40.153963,
d6afccad-1804-43d5-ba3b-0e7ec5e5532f,4acf4752-5113-4e96-a3f9-f6750f93f83f,6608541352019,39444015710291,complete,60.0,0.0,2024-12-18 11:02:40.153963,2024-12-19 11:02:40.153963,2024-12-21 11:02:40.153963,
bd6ebde5-a9c3-4420-bd5f-607c56b6523f,3f7af4ad-8037-4005-a432-9e7db440dd64,6789830803539,40047340224595,complete,55.0,5.99,2024-12-27 15:02:40.153963,2024-12-28 15:02:40.153963,2024-12-30 15:02:40.153963,
3addbcba-d947-41d9-89bd-c6c1de15fb6c,eea6be6b-d1dc-4afa-8d83-f7811b92d201,7375546220627,41928658747475,shipped,65.0,0.0,2025-01-12 11:02:40.153963,2025-01-13 11:02:40.153963,,
3addbcba-d947-41d9-89bd-c6c1de15fb6c,eea6be6b-d1dc-4afa-8d83-f7811b92d201,7375546220627,41928658649171,shipped,65.0,0.0,2025-01-12 11:02:40.153963,2025-01-13 11:02:40.153963,,
3addbcba-d947-41d9-89bd-c6c1de15fb6c,eea6be6b-d1dc-4afa-8d83-f7811b92d201,6608541352019,39444015317075,shipped,60.0,0.0,2025-01-12 11:02:40.153963,2025-01-13 11:02:40.153963,,
398e6d33-c7d3-494f-a169-d2d246248d02,9ac33e43-f665-4de2-b9c9-6128339c86ab,7275348230227,41688032804947,complete,25.0,0.0,2024-12-18 15:02:40.153963,2024-12-19 15:02:40.153963,2024-12-21 15:02:40.153963,
398e6d33-c7d3-494f-a169-d2d246248d02,9ac33e43-f665-4de2-b9c9-6128339c86ab,4738849669203,41222475907155,complete,55.0,0.0,2024-12-18 15:02:40.153963,2024-12-19 15:02:40.153963,2024-12-21 15:02:40.153963,
398e6d33-c7d3-494f-a169-d2d246248d02,9ac33e43-f665-4de2-b9c9-6128339c86ab,7233516175443,41593346064467,complete,65.0,0.0,2024-12-18 15:02:40.153963,2024-12-19 15:02:40.153963,2024-12-21 15:02:40.153963,
6b6625d8-5645-4a1d-808a-ecca8d9ac6a7,6b37ea0a-51f0-47e6-af81-b660b9a91fa8,7171417768019,41427592151123,complete,65.0,5.99,2024-12-27 15:02:40.153963,2024-12-28 15:02:40.153963,2024-12-30 15:02:40.153963,
9688e4f1-38cc-47c8-97c0-82b5eb4c6459,91f286f8-729e-46d2-80dc-2ad70f66174d,4738849669203,41222476136531,shipped,55.0,5.99,2025-01-17 12:02:40.153963,2025-01-18 12:02:40.153963,,
0ba7f89d-29d1-4b3d-a69d-044f70e64b74,948ab6e5-b230-44c4-92a4-bb144b3a9b0b,6923172741203,40471360766035,complete,65.0,0.0,2025-01-08 14:02:40.153963,2025-01-09 14:02:40.153963,2025-01-11 14:02:40.153963,
0ba7f89d-29d1-4b3d-a69d-044f70e64b74,948ab6e5-b230-44c4-92a4-bb144b3a9b0b,7375546220627,41928658780243,complete,65.0,0.0,2025-01-08 14:02:40.153963,2025-01-09 14:02:40.153963,2025-01-11 14:02:40.153963,
0ba7f89d-29d1-4b3d-a69d-044f70e64b74,948ab6e5-b230-44c4-92a4-bb144b3a9b0b,7478913597523,42323274104915,complete,78.0,0.0,2025-01-08 14:02:40.153963,2025-01-09 14:02:40.153963,2025-01-11 14:02:40.153963,
360588a8-4c9e-48de-8457-c21d500a15b6,b3490885-8946-435d-ab6b-206d11a5881c,7375406628947,41928251506771,complete,68.0,0.0,2025-01-02 16:02:40.153963,2025-01-03 16:02:40.153963,2025-01-05 16:02:40.153963,
360588a8-4c9e-48de-8457-c21d500a15b6,b3490885-8946-435d-ab6b-206d11a5881c,7171417768019,41427592151123,complete,65.0,0.0,2025-01-02 16:02:40.153963,2025-01-03 16:02:40.153963,2025-01-05 16:02:40.153963,
ec11be41-4858-47aa-80f0-de03394b652e,f903bfe8-82c4-450f-b0b3-ec8a731f0b52,6608541352019,41933872332883,shipped,60.0,5.99,2025-01-01 16:02:40.153963,2025-01-02 16:02:40.153963,,
0268d035-a5b4-4700-8707-132dfd68116c,68ec22c9-ccb6-41de-96be-4a3ee6e55670,7135021924435,41778057412691,complete,65.0,5.99,2024-12-19 14:02:40.153963,2024-12-20 14:02:40.153963,2024-12-22 14:02:40.153963,
3c41dc30-3fd3-443e-bdf7-be0d60533ba2,d17f3fcb-7a99-4671-b6fe-8a5d1f765832,7375546220627,41928658649171,complete,65.0,5.99,2024-12-24 00:02:40.153963,2024-12-25 00:02:40.153963,2024-12-27 00:02:40.153963,
4db6291f-50b9-4078-93f5-998b3ac63e58,0db59d97-847e-4061-8cdc-7d0d5b91316d,7135021924435,41303039180883,complete,65.0,5.99,2024-12-21 10:02:40.153963,2024-12-22 10:02:40.153963,2024-12-24 10:02:40.153963,
539b166d-453c-4290-899a-d61e7f25e044,87e0b4ea-e457-445f-a86b-56a47b22e55e,7449393463379,42228948435027,complete,33.0,2.995,2024-12-23 11:02:40.153963,2024-12-24 11:02:40.153963,2024-12-26 11:02:40.153963,
539b166d-453c-4290-899a-d61e7f25e044,87e0b4ea-e457-445f-a86b-56a47b22e55e,7275348230227,41688032903251,complete,25.0,2.995,2024-12-23 11:02:40.153963,2024-12-24 11:02:40.153963,2024-12-26 11:02:40.153963,
7c943a9b-1906-43e3-a9e8-40784f88ee29,dbfa2943-604e-492d-ae52-d8d4bfd6a250,7478922215507,42323367526483,pending,98.0,0.0,2025-01-06 10:02:40.153963,,,
5921d265-c451-4d99-8140-d66b5f9122cb,b0910855-5570-4d38-b6a7-d7a6493607aa,7435520901203,42148269359187,pending,45.0,5.99,2025-01-10 14:02:40.153963,,,
b1b34409-7f9c-45ce-9f1b-8127293b91d4,2043f570-b749-4bce-9cb3-5424ec391f04,7478902620243,42323167084627,shipped,55.0,5.99,2024-12-26 13:02:40.153963,2024-12-27 13:02:40.153963,,
e7ec60f5-cfbb-406a-a156-fe658a546beb,b4af5a7f-5807-4c47-aa67-80fe0dd01cfa,6923172741203,40471361028179,complete,65.0,0.0,2025-01-03 13:02:40.153963,2025-01-04 13:02:40.153963,2025-01-06 13:02:40.153963,
e7ec60f5-cfbb-406a-a156-fe658a546beb,b4af5a7f-5807-4c47-aa67-80fe0dd01cfa,7171417768019,41427592118355,complete,65.0,0.0,2025-01-03 13:02:40.153963,2025-01-04 13:02:40.153963,2025-01-06 13:02:40.153963,
52fc734a-d60a-42b2-a837-3e34e64e6f24,ddf6a57d-b4c4-479f-bc13-3d62cb19bc7e,7233516175443,41593345900627,shipped,65.0,5.99,2024-12-25 15:02:40.153963,2024-12-26 15:02:40.153963,,
817f3d5b-0358-4735-86a1-99286d959674,5304fa35-11d0-4789-bce8-c653514b39c6,6789830803539,40047340126291,pending,55.0,0.0,2024-12-23 12:02:40.153963,,,
817f3d5b-0358-4735-86a1-99286d959674,5304fa35-11d0-4789-bce8-c653514b39c6,4738849669203,40987877245011,pending,55.0,0.0,2024-12-23 12:02:40.153963,,,
afdd0f7d-e378-4c7b-8e3f-929237bc866a,df7e6dab-8432-42bd-be3c-d4fcfcedcab0,7435520901203,42148269490259,complete,45.0,0.0,2025-01-15 13:02:40.153963,2025-01-16 13:02:40.153963,2025-01-18 13:02:40.153963,
afdd0f7d-e378-4c7b-8e3f-929237bc866a,df7e6dab-8432-42bd-be3c-d4fcfcedcab0,7375406628947,41928251998291,complete,68.0,0.0,2025-01-15 13:02:40.153963,2025-01-16 13:02:40.153963,2025-01-18 13:02:40.153963,
1f5d4dce-fd47-4a55-af83-473413f3eec6,3a8be9b2-cfd0-4155-a879-ab1639786d17,1363094863984,12488873050224,shipped,100.0,0.0,2025-01-06 10:02:40.153963,2025-01-07 10:02:40.153963,,
882013a4-4c4f-457e-ab6b-f075e3153ad1,9ce3bf37-5174-45c0-9b1c-7916983d7515,7171417768019,41427591757907,complete,65.0,0.0,2025-01-16 00:02:40.153963,2025-01-17 00:02:40.153963,2025-01-19 00:02:40.153963,
882013a4-4c4f-457e-ab6b-f075e3153ad1,9ce3bf37-5174-45c0-9b1c-7916983d7515,7135021924435,41778057085011,complete,65.0,0.0,2025-01-16 00:02:40.153963,2025-01-17 00:02:40.153963,2025-01-19 00:02:40.153963,
78a53948-9b75-44c3-9a64-abda6dfcf32c,9a46bc36-0b35-4540-9b84-ba568fd8d0b5,7478903177299,42323171999827,complete,50.0,5.99,2025-01-14 14:02:40.153963,2025-01-15 14:02:40.153963,2025-01-17 14:02:40.153963,
55b6aed7-8421-4abb-b52c-a42fe6006108,928e8d07-e128-443c-9d04-b510d6f03876,7375546220627,41928658485331,complete,65.0,5.99,2025-01-10 00:02:40.153963,2025-01-11 00:02:40.153963,2025-01-13 00:02:40.153963,
ec174e98-cd34-4e85-8423-5663f190e476,ad6893db-751c-4f0e-a8d3-5505df019584,7478913597523,42323274072147,complete,78.0,0.0,2024-12-26 10:02:40.153963,2024-12-27 10:02:40.153963,2024-12-29 10:02:40.153963,
934cf53b-b02d-40fe-8ee1-8dbe34a5f960,8c637ebe-e385-4ac7-8fc8-420571668ed0,7275348230227,41688032968787,complete,25.0,2.995,2024-12-25 12:02:40.153963,2024-12-26 12:02:40.153963,2024-12-28 12:02:40.153963,
934cf53b-b02d-40fe-8ee1-8dbe34a5f960,8c637ebe-e385-4ac7-8fc8-420571668ed0,7435520901203,42148269457491,complete,45.0,2.995,2024-12-25 12:02:40.153963,2024-12-26 12:02:40.153963,2024-12-28 12:02:40.153963,
a94cbdd5-ada8-404e-9515-97d7505ca26b,8e2951b4-7f1d-4f46-b6a6-2d41ce7514ca,7435520901203,42148269817939,complete,45.0,5.99,2024-12-27 13:02:40.153963,2024-12-28 13:02:40.153963,2024-12-30 13:02:40.153963,
aafb2f01-349e-436e-88d8-5b7091478375,137c36b0-79d1-46fd-b0ea-2866f49bd0e3,6923172741203,40471360864339,complete,65.0,5.99,2024-12-20 15:02:40.153963,2024-12-21 15:02:40.153963,2024-12-23 15:02:40.153963,
41934184-29b9-435d-b54c-16c11d74fa24,652d21bc-c983-42e1-9276-eb626279077b,6789830803539,40047340191827,shipped,55.0,5.99,2025-01-10 14:02:40.153963,2025-01-11 14:02:40.153963,,
a6d7630a-6c29-4018-bd80-50e9d6b66354,96b5fe4a-8fe3-4d38-9f3f-2438f96b55bd,7233516175443,41593345966163,shipped,65.0,5.99,2024-12-24 12:02:40.153963,2024-12-25 12:02:40.153963,,
b1b16307-79a0-4ee9-bb9f-ca77bfbac7c2,6382108c-3c7d-4a09-a7ef-f78a586099d3,6600898183251,40987952873555,complete,50.0,5.99,2025-01-16 16:02:40.153963,2025-01-17 16:02:40.153963,2025-01-19 16:02:40.153963,
f92b0a2f-d8db-4e14-a4a0-b7a12810249f,1ae53d68-d58a-484b-b1d6-c93ff1a7f6d8,7019685511251,41010061082707,complete,55.0,5.99,2024-12-24 13:02:40.153963,2024-12-25 13:02:40.153963,2024-12-27 13:02:40.153963,
fd6e09eb-f724-4ae1-955f-695d66a70528,5d34ad05-b21c-4892-98b3-7fc351aa581d,7436495290451,42150804160595,complete,88.0,0.0,2025-01-14 13:02:40.153963,2025-01-15 13:02:40.153963,2025-01-17 13:02:40.153963,
8cfb88bc-b382-4f76-8bbb-feede9098ca9,3bbbe068-dff6-4858-b950-64d10fea55d0,7019685511251,41989288460371,complete,55.0,0.0,2024-12-26 16:02:40.153963,2024-12-27 16:02:40.153963,2024-12-29 16:02:40.153963,
8cfb88bc-b382-4f76-8bbb-feede9098ca9,3bbbe068-dff6-4858-b950-64d10fea55d0,1363094863984,41124149264467,complete,75.0,0.0,2024-12-26 16:02:40.153963,2024-12-27 16:02:40.153963,2024-12-29 16:02:40.153963,
8cfb88bc-b382-4f76-8bbb-feede9098ca9,3bbbe068-dff6-4858-b950-64d10fea55d0,7478902620243,42323167182931,complete,55.0,0.0,2024-12-26 16:02:40.153963,2024-12-27 16:02:40.153963,2024-12-29 16:02:40.153963,
f6525f71-a8fb-477c-8a8a-e464c426648a,2abcc81b-39ae-4309-a7f4-575036611f65,7171417768019,41427591594067,complete,65.0,5.99,2025-01-14 15:02:40.153963,2025-01-15 15:02:40.153963,2025-01-17 15:02:40.153963,
e2b9d704-7053-42c9-b76f-d5d5d7a51c52,b439a5a9-ddac-48e2-8ed0-b794e769d1ae,4738849669203,41222475743315,pending,55.0,5.99,2024-12-30 11:02:40.153963,,,
40c2fe28-d2e0-4967-ab30-a28747e396ea,bf81d899-5db1-46ee-aaf2-d651327dfa2b,6608541352019,39444015546451,complete,60.0,5.99,2025-01-16 00:02:40.153963,2025-01-17 00:02:40.153963,2025-01-19 00:02:40.153963,
e36da3f3-76d6-44a6-8760-1444f3119978,1ab8247d-896e-4904-b2c8-7272aa874d2a,7475198918739,42309629116499,complete,68.0,5.99,2025-01-11 14:02:40.153963,2025-01-12 14:02:40.153963,2025-01-14 14:02:40.153963,
117897c0-01ef-41eb-b3c0-532c7b4eee63,012ad64d-13b4-4969-93fd-1980d93ce8a1,6789832998995,40047345762387,shipped,65.0,0.0,2025-01-03 16:02:40.153963,2025-01-04 16:02:40.153963,,
117897c0-01ef-41eb-b3c0-532c7b4eee63,012ad64d-13b4-4969-93fd-1980d93ce8a1,7375546220627,41928658583635,shipped,65.0,0.0,2025-01-03 16:02:40.153963,2025-01-04 16:02:40.153963,,
a7de4e0e-5bb0-4052-bbc4-526f93c7db6e,e535669b-d476-4976-8d0a-10b11df9169e,7019685511251,41010060951635,complete,55.0,5.99,2025-01-03 14:02:40.153963,2025-01-04 14:02:40.153963,2025-01-06 14:02:40.153963,
9b12adc0-6c78-4ffc-868e-f8425c04b72a,5d7e4b7b-dd55-4a18-a6d2-46f90c21501f,6923172741203,40471360962643,shipped,65.0,5.99,2025-01-09 12:02:40.153963,2025-01-10 12:02:40.153963,,
2e2d1fae-40bc-4758-a4a7-26640aa9d4fe,defc012d-1391-4485-a01a-aae6e588942d,7275348230227,41688033067091,complete,25.0,0.0,2025-01-16 12:02:40.153963,2025-01-17 12:02:40.153963,2025-01-19 12:02:40.153963,
2e2d1fae-40bc-4758-a4a7-26640aa9d4fe,defc012d-1391-4485-a01a-aae6e588942d,7475198918739,42309628985427,complete,68.0,0.0,2025-01-16 12:02:40.153963,2025-01-17 12:02:40.153963,2025-01-19 12:02:40.153963,
2e2d1fae-40bc-4758-a4a7-26640aa9d4fe,defc012d-1391-4485-a01a-aae6e588942d,6789830803539,40047340159059,complete,55.0,0.0,2025-01-16 12:02:40.153963,2025-01-17 12:02:40.153963,2025-01-19 12:02:40.153963,
cb4db9a6-ca2b-4165-b21f-8cca3fe00f0a,a7e1e304-5208-42b1-9001-572146338d1c,7375406628947,41928251670611,complete,68.0,0.0,2024-12-27 15:02:40.153963,2024-12-28 15:02:40.153963,2024-12-30 15:02:40.153963,
cb4db9a6-ca2b-4165-b21f-8cca3fe00f0a,a7e1e304-5208-42b1-9001-572146338d1c,7478902620243,42323167150163,complete,55.0,0.0,2024-12-27 15:02:40.153963,2024-12-28 15:02:40.153963,2024-12-30 15:02:40.153963,
c09dc39e-d57b-4855-ac17-3ab937e843aa,16b8156e-7d66-4344-8993-33a5fbe8ef59,7171417768019,41427591987283,shipped,65.0,0.0,2024-12-31 12:02:40.153963,2025-01-01 12:02:40.153963,,
c09dc39e-d57b-4855-ac17-3ab937e843aa,16b8156e-7d66-4344-8993-33a5fbe8ef59,6923172741203,40471360766035,shipped,65.0,0.0,2024-12-31 12:02:40.153963,2025-01-01 12:02:40.153963,,
dea71bc8-ef1b-4a46-94b9-8107d914b5b8,1465f006-d7d5-4723-aad9-62738f87aa64,7135021924435,41778057478227,complete,65.0,5.99,2025-01-13 13:02:40.153963,2025-01-14 13:02:40.153963,2025-01-16 13:02:40.153963,
64cad414-2f51-48f5-ac98-82d1f351d7b0,9b06f982-d36b-480e-ba54-73e18bbfb42d,7478902620243,42323167608915,complete,55.0,0.0,2025-01-01 10:02:40.153963,2025-01-02 10:02:40.153963,2025-01-04 10:02:40.153963,
64cad414-2f51-48f5-ac98-82d1f351d7b0,9b06f982-d36b-480e-ba54-73e18bbfb42d,7475198918739,42309629247571,complete,68.0,0.0,2025-01-01 10:02:40.153963,2025-01-02 10:02:40.153963,2025-01-04 10:02:40.153963,
64cad414-2f51-48f5-ac98-82d1f351d7b0,9b06f982-d36b-480e-ba54-73e18bbfb42d,7478902620243,42323167215699,complete,55.0,0.0,2025-01-01 10:02:40.153963,2025-01-02 10:02:40.153963,2025-01-04 10:02:40.153963,
88f780fa-4e99-4426-baec-5a88e8f008f9,086fe5b2-d677-4416-9e30-f157de9829c8,7436495290451,42150803865683,shipped,88.0,0.0,2025-01-08 15:02:40.153963,2025-01-09 15:02:40.153963,,
